video_id,label,modality,background_music,static_image,voice_over
-oGJwGEsIiA_000090,sloshing water,AV,False,False,False
-oGJwGEsIiA_000090,splashing water,AV,False,False,False
-oOARU0JwWE_000153,male singing,AV,True,False,False
-oOARU0JwWE_000153,playing bass drum,AV,True,False,False
-oOARU0JwWE_000153,playing drum kit,AV,True,False,False
-oOARU0JwWE_000153,playing flute,AV,True,False,False
-oSzD8P2BtU_000030,"engine accelerating, revving, vroom",AV,False,False,False
-oSzD8P2BtU_000030,people coughing,A,False,False,False
-oSzD8P2BtU_000030,reversing beeps,A,False,False,False
-ocADGlyaHc_000030,helicopter,AV,False,False,False
-p-pVVp0Ibo_000020,police radio chatter,A,False,True,False
-pBFsYisTCM_000010,"child speech, kid speaking",AV,True,False,True
-pBFsYisTCM_000010,"male speech, man speaking",AV,True,False,True
-pBFsYisTCM_000010,playing drum kit,A,True,False,True
-pBFsYisTCM_000010,playing glockenspiel,A,True,False,True
-pBFsYisTCM_000010,playing vibraphone,A,True,False,True
-qtYcqvW_oc_000330,"cattle, bovinae cowbell",A,False,True,False
-qtYcqvW_oc_000330,female singing,A,False,True,False
-qtYcqvW_oc_000330,male singing,A,False,True,False
-qtYcqvW_oc_000330,orchestra,AV,False,True,False
-qtYcqvW_oc_000330,playing timpani,A,False,True,False
-qtYcqvW_oc_000330,playing tympani,A,False,True,False
-qtYcqvW_oc_000330,shot football,A,False,True,False
-qtYcqvW_oc_000330,singing choir,A,False,True,False
-r-k-BvQbRM_000038,"bird chirping, tweeting",AV,False,False,True
-r-k-BvQbRM_000038,black capped chickadee calling,A,False,False,True
-r-k-BvQbRM_000038,"female speech, woman speaking",A,False,False,True
-r-k-BvQbRM_000038,"male speech, man speaking",A,False,False,True
-r2-9oyIzkQ_000030,male singing,AV,True,False,False
-r2-9oyIzkQ_000030,people cheering,A,True,False,False
-r2-9oyIzkQ_000030,playing drum kit,A,True,False,False
-r2-9oyIzkQ_000030,playing piano,A,True,False,False
-r4vbRkcndc_000128,sea waves,AV,False,False,False
-r4vbRkcndc_000128,sloshing water,AV,False,False,False
-rTTPoBJNI4_000123,playing piano,A,True,False,False
-rTTPoBJNI4_000123,playing tambourine,AV,True,False,False
-rb6uia1wSo_000190,playing clarinet,AV,False,False,False
-rb6uia1wSo_000190,playing oboe,AV,False,False,False
-s5ZidRvnjQ_000250,playing gong,A,False,False,False
-s5ZidRvnjQ_000250,singing bowl,A,False,False,False
-sbrgNGuWXE_000270,female singing,A,True,False,False
-sbrgNGuWXE_000270,"male speech, man speaking",AV,True,False,False
-sbrgNGuWXE_000270,playing drum kit,A,True,False,False
-sbrgNGuWXE_000270,playing flute,AV,True,False,False
-spqqACI6UQ_000070,"male speech, man speaking",A,False,False,True
-spqqACI6UQ_000070,skateboarding,AV,False,False,True
-tptsFSnu60_000235,hair dryer drying,AV,False,False,False
-u-40BIU1HE_000003,cat growling,AV,False,False,False
-uaTK8sa5Ms_000010,"male speech, man speaking",V,True,False,False
-uaTK8sa5Ms_000010,playing banjo,A,True,False,False
-uaTK8sa5Ms_000010,"playing violin, fiddle",A,True,False,False
-ugSeFtSqhU_000134,playing shofar,A,True,True,False
-vAtBe4LMCQ_000063,"female speech, woman speaking",AV,True,False,False
-vBj0PZ1RF0_000009,female singing,AV,True,False,False
-vBj0PZ1RF0_000009,people cheering,A,True,False,False
-vBj0PZ1RF0_000009,people clapping,A,True,False,False
-vg8ttgP32I_000018,"male speech, man speaking",AV,False,False,False
-w8maIWtnUk_000030,playing electric guitar,A,True,True,False
-w8maIWtnUk_000030,"playing steel guitar, slide guitar",A,True,True,False
-wP6ycrwb9U_000026,"female speech, woman speaking",A,True,False,True
-wQ8El8J_dE_000030,"male speech, man speaking",A,False,False,True
-wQ8El8J_dE_000030,sliding door,AV,False,False,True
-wi8kPVJLcw_000205,air conditioning noise,AV,False,False,True
-wi8kPVJLcw_000205,"male speech, man speaking",A,False,False,True
-wnDAPcoPsk_000030,playing electronic organ,AV,True,False,False
-wnDAPcoPsk_000030,playing hammond organ,AV,True,False,False
-wwPo59cjuo_000334,people eating,AV,False,False,False
-wwPo59cjuo_000334,people eating apple,AV,False,False,False
-wwPo59cjuo_000334,people eating crisps,AV,False,False,False
-xCaTrKy1CI_000000,"male speech, man speaking",A,True,True,True
-xTVeti9VkQ_000018,"bird chirping, tweeting",AV,False,False,False
-xTVeti9VkQ_000018,magpie calling,AV,False,False,False
-xTVeti9VkQ_000018,bird squawking,AV,False,False,False
-xfgovG6-KU_000030,"male speech, man speaking",AV,False,False,True
-xfgovG6-KU_000030,wind noise,A,False,False,True
-yI3BN2OrO4_000352,"male speech, man speaking",A,False,False,True
-yI3BN2OrO4_000352,mouse clicking,AV,False,False,True
-yI3BN2OrO4_000352,typing on computer keyboard,A,False,False,True
-yicwYUKKuo_000304,helicopter,AV,False,False,False
-yrglmBmErg_000225,playing acoustic guitar,A,True,False,False
-yrglmBmErg_000225,playing piano,A,True,False,False
-yrglmBmErg_000225,playing snare drum,A,True,False,False
-yrglmBmErg_000225,playing synthesizer,A,True,False,False
-z3AAq0FK-0_000001,snake hissing,AV,False,False,False
-z4OZ7ls5Bo_000540,"male speech, man speaking",A,False,False,True
-z4OZ7ls5Bo_000540,playing ukulele,AV,False,False,True
-zCtwbk005g_000030,cat meowing,A,False,False,False
-zI7FN8cMIE_000130,"vehicle horn, car horn, honking",AV,False,False,False
-zIrltLewfc_000194,"bird chirping, tweeting",AV,False,False,False
-zIrltLewfc_000194,wind noise,A,False,False,False
-zIrltLewfc_000194,wind rustling leaves,AV,False,False,False
-zNEcuo28oE_000030,"engine accelerating, revving, vroom",AV,False,False,False
-zSyfcXmHdk_001083,"ice cream truck, ice cream van",AV,False,False,False
-zfmvtpsQq8_000000,cat purring,AV,False,True,False
-zfmvtpsQq8_000000,"male speech, man speaking",AV,False,True,False
-zgGL2o1jqw_000080,toilet flushing,AV,False,False,False
-zoQRlTGmt4_000111,bowling impact,AV,True,False,False
-zoQRlTGmt4_000111,striking bowling,AV,True,False,False
-zwjoyBo2s8_000285,"bird chirping, tweeting",A,False,True,False
-zwjoyBo2s8_000285,cuckoo bird calling,A,False,True,False
-zwjoyBo2s8_000285,mynah bird singing,A,False,True,False
0-6N0Qagy5A_000010,telephone bell ringing,A,True,True,False
0-Fkevc0IoA_000140,"female speech, woman speaking",A,True,False,False
0-Fkevc0IoA_000140,lions growling,AV,True,False,False
0-jDld11jhw_000093,playing cornet,AV,True,False,False
0-jDld11jhw_000093,playing trumpet,AV,True,False,False
00QQLLcny14_000083,"electric shaver, electric razor shaving",AV,False,False,False
00QQLLcny14_000083,"male speech, man speaking",AV,False,False,False
00cREXaIlnQ_000030,male singing,A,True,False,False
00cREXaIlnQ_000030,"rowboat, canoe, kayak rowing",AV,True,False,False
00wORCOKNHw_000014,horse clip-clop,AV,False,False,False
00z0M1DJyAw_000090,"bird chirping, tweeting",A,False,False,False
00z0M1DJyAw_000090,cricket chirping,A,False,False,False
00z0M1DJyAw_000090,turkey gobbling,AV,False,False,False
00z0M1DJyAw_000090,wind rustling leaves,AV,False,False,False
015T7UQR0zQ_000066,"male speech, man speaking",AV,True,False,False
015T7UQR0zQ_000066,people slapping,AV,True,False,False
015T7UQR0zQ_000066,rapping,A,True,False,False
01Iho7loxL0_000015,barn swallow calling,AV,True,True,True
01Iho7loxL0_000015,"bird chirping, tweeting",AV,True,True,True
01Iho7loxL0_000015,bird wings flapping,V,True,True,True
01SaXyGY5SM_000030,cat caterwauling,A,True,True,True
01SaXyGY5SM_000030,cat meowing,AV,True,True,True
01SaXyGY5SM_000030,"female speech, woman speaking",A,True,True,True
01j_x89dowI_000481,hammering nails,A,True,True,False
01j_x89dowI_000481,"male speech, man speaking",A,True,True,False
02Ak1eIyj3M_000030,ambulance siren,V,True,True,True
02UvvE1oA1I_000030,sheep bleating,AV,True,False,False
030h_KwNm-g_000003,"male speech, man speaking",A,False,False,True
030h_KwNm-g_000003,sheep bleating,AV,False,False,True
03Q2SbeP_cw_000030,police car (siren),AV,True,False,False
03zeVlBWhdY_000030,people booing,AV,False,False,False
03zeVlBWhdY_000030,people cheering,AV,False,False,False
03zeVlBWhdY_000030,people crowd,AV,False,False,False
0439dMJj-FY_000030,thunder,A,False,True,False
04zBqiZ6M4w_000179,male singing,AV,False,False,False
04zBqiZ6M4w_000179,playing castanets,A,False,False,False
04zBqiZ6M4w_000179,playing piano,AV,False,False,False
04zBqiZ6M4w_000179,tap dancing,A,False,False,False
052VMqTM4Xs_000000,"donkey, ass braying",AV,False,False,False
05GsUEyThd8_000013,bird squawking,AV,False,False,False
05GsUEyThd8_000013,parrot talking,AV,False,False,False
05je2oOzmV0_000071,alarm clock ringing,AV,False,False,False
05je2oOzmV0_000071,"female speech, woman speaking",AV,False,False,False
05je2oOzmV0_000071,smoke detector beeping,AV,False,False,False
05uiW8xh5QU_000001,"male speech, man speaking",A,False,False,False
05uiW8xh5QU_000001,people crowd,A,False,False,False
05uiW8xh5QU_000001,playing hockey,AV,False,False,False
064Ilsz8Fzg_000051,car engine starting,AV,False,False,False
064Ilsz8Fzg_000051,"male speech, man speaking",A,False,False,False
06pzMwo6VHA_000120,playing glockenspiel,AV,True,False,False
076qdKSC8nU_000030,playing bass guitar,AV,True,True,True
077aWlQn6XI_000030,car passing by,AV,False,True,True
077aWlQn6XI_000030,"male speech, man speaking",A,False,True,True
07I7v5ISD7Y_000350,hair dryer drying,AV,True,False,False
08Cm_RuvHmk_000000,playing zither,AV,False,False,False
08mf5GxT820_000030,people shuffling,AV,True,False,False
09NfjFeq2cs_000078,chicken clucking,A,False,False,False
09NfjFeq2cs_000078,"female speech, woman speaking",A,False,False,False
09NfjFeq2cs_000078,francolin calling,AV,False,False,False
09NfjFeq2cs_000078,people giggling,A,False,False,False
09pZj6CEvRw_000250,church bell ringing,AV,False,False,False
0B7fwvTtvLM_000000,basketball bounce,AV,False,False,False
0BCkxfdk6fk_000761,striking pool,AV,True,False,True
0Br877mW7_c_000010,blowtorch igniting,AV,False,False,False
0CEsVHHkwww_000030,driving snowmobile,AV,True,False,False
0CEsVHHkwww_000030,playing bass guitar,A,True,False,False
0CEsVHHkwww_000030,playing snare drum,A,True,False,False
0CEsVHHkwww_000030,playing synthesizer,A,True,False,False
0CQnnJq9xn0_000075,"male speech, man speaking",A,False,False,True
0CQnnJq9xn0_000075,tap dancing,AV,False,False,True
0CbBZ-XeZNU_000250,"bird chirping, tweeting",A,False,False,False
0CbBZ-XeZNU_000250,bird wings flapping,AV,False,False,False
0CbBZ-XeZNU_000250,splashing water,AV,False,False,False
0CbBZ-XeZNU_000250,stream burbling,AV,False,False,False
0Cu33yBwAPg_000060,church bell ringing,AV,False,False,False
0CzC0-cXe8M_000030,"engine accelerating, revving, vroom",A,False,False,False
0CzC0-cXe8M_000030,lawn mowing,AV,False,False,False
0D8KognM4uY_000282,people cheering,A,False,False,False
0D8KognM4uY_000282,people crowd,A,False,False,False
0D8KognM4uY_000282,playing hockey,AV,False,False,False
0DOFzYwOoPg_000133,people coughing,A,False,False,False
0Dt2-TtqvJU_000030,child singing,AV,True,False,False
0Dt2-TtqvJU_000030,playing acoustic guitar,A,True,False,False
0E6KS8B6DMc_000540,"male speech, man speaking",V,False,True,False
0E6KS8B6DMc_000540,playing bass drum,AV,False,True,False
0EOQco76eXQ_000030,playing bass guitar,AV,True,False,False
0EOQco76eXQ_000030,playing piano,AV,True,False,False
0EOQco76eXQ_000030,playing snare drum,AV,True,False,False
0EyJ15KLxg4_000390,playing snare drum,A,True,False,False
0EyJ15KLxg4_000390,playing synthesizer,A,True,False,False
0F04c_rY4aw_000000,dog howling,AV,False,False,True
0F04c_rY4aw_000000,"male speech, man speaking",A,False,False,True
0FHSJnza9P8_000046,barn swallow calling,AV,False,False,False
0FHSJnza9P8_000046,"bird chirping, tweeting",AV,False,False,False
0FHSJnza9P8_000046,warbler chirping,AV,False,False,False
0FjrveIENzI_000020,male singing,A,True,False,False
0FjrveIENzI_000020,playing acoustic guitar,A,True,False,False
0G50t4FlbIA_000060,people screaming,AV,False,False,False
0G50t4FlbIA_000060,roller coaster running,AV,False,False,False
0GBi8uR4ZeM_000007,playing bassoon,AV,False,True,False
0H25ve3qts4_000001,door slamming,AV,True,False,True
0H25ve3qts4_000001,"female speech, woman speaking",A,True,False,True
0H2tR-oOvIY_000003,footsteps on snow,A,False,True,False
0H814XXq-WQ_000030,people crowd,AV,True,False,False
0H814XXq-WQ_000030,people screaming,AV,True,False,False
0HXYdGGKV2k_000030,playing banjo,AV,True,False,False
0HbhE91JB-k_000360,"fly, housefly buzzing",A,True,False,False
0HbhE91JB-k_000360,"male speech, man speaking",AV,True,False,False
0HbhE91JB-k_000360,mosquito buzzing,A,True,False,False
0IqPUUWnnd8_000085,playing glockenspiel,AV,False,False,True
0Iy18mslB4A_000170,playing flute,AV,False,False,False
0J5LtHU3F9Q_000010,"male speech, man speaking",A,False,False,True
0J_TdiZ3TKA_000030,male singing,A,True,True,False
0K92tp-4GEk_000108,bathroom ventilation fan running,AV,False,False,False
0K92tp-4GEk_000108,running electric fan,AV,False,False,False
0KIC9xmmD8g_000105,"male speech, man speaking",AV,False,False,True
0KOPvSUlNjI_000180,fire crackling,V,False,False,False
0KOPvSUlNjI_000180,people crowd,A,False,False,False
0KOPvSUlNjI_000180,people screaming,A,False,False,False
0KOPvSUlNjI_000180,playing bagpipes,AV,False,False,False
0LY5zuRlIac_000000,playing cymbal,AV,False,False,False
0LwSy-xZSPw_000112,male singing,AV,True,False,False
0MU2SG5ME1E_000016,fox barking,AV,False,False,False
0N0C0Wbe6AI_000030,police car (siren),AV,False,True,False
0N3-lCzOQPI_000000,frog croaking,AV,False,False,False
0N9EN0BEjP0_000430,car passing by,AV,False,False,False
0N9EN0BEjP0_000430,driving buses,AV,False,False,False
0N9EN0BEjP0_000430,"railroad car, train wagon",AV,False,False,False
0NIE-eDk92M_000029,playing congas,AV,True,True,True
0NQXsEwBqAk_000136,"child speech, kid speaking",A,False,False,True
0NQXsEwBqAk_000136,"female speech, woman speaking",A,False,False,True
0NQXsEwBqAk_000136,tractor digging,AV,False,False,True
0NZQRllfNhE_000140,barn swallow calling,AV,False,True,False
0NZQRllfNhE_000140,"bird chirping, tweeting",AV,False,True,False
0NZQRllfNhE_000140,mynah bird singing,A,False,True,False
0O-gZoirpRA_000030,car engine knocking,A,False,False,False
0O-gZoirpRA_000030,car passing by,AV,False,False,False
0O-gZoirpRA_000030,"engine accelerating, revving, vroom",AV,False,False,False
0O-gZoirpRA_000030,"race car, auto racing",AV,False,False,False
0O463Ft4mVY_000080,people crowd,AV,False,False,False
0O463Ft4mVY_000080,wind noise,A,False,False,False
0O4_CpR6azM_000091,volcano explosion,A,False,False,False
0O5xrYEZlSM_000456,"heart sounds, heartbeat",A,False,False,False
0O5xrYEZlSM_000456,wind noise,A,False,False,False
0OLYyjqNdn4_000352,"railroad car, train wagon",AV,False,False,False
0OLYyjqNdn4_000352,train wheels squealing,AV,False,False,False
0OLYyjqNdn4_000352,train whistling,AV,False,False,False
0OY8XXZ98rw_000030,male singing,A,True,True,False
0OY8XXZ98rw_000030,orchestra,A,True,True,False
0OY8XXZ98rw_000030,playing electric guitar,A,True,True,False
0OyVe-lZS64_000037,alarm clock ringing,A,True,False,False
0OyVe-lZS64_000037,playing synthesizer,A,True,False,False
0OyVe-lZS64_000037,telephone bell ringing,A,True,False,False
0PHUQku2P5I_000050,male singing,AV,True,False,False
0PHUQku2P5I_000050,"male speech, man speaking",AV,True,False,False
0PHUQku2P5I_000050,playing flute,A,True,False,False
0PHUQku2P5I_000050,"playing violin, fiddle",A,True,False,False
0PHUQku2P5I_000050,singing choir,A,True,False,False
0PKdFG3iB8w_000430,people clapping,AV,False,False,False
0PKdFG3iB8w_000430,playing bongo,AV,False,False,False
0PKdFG3iB8w_000430,playing sitar,AV,False,False,False
0PKdFG3iB8w_000430,playing tabla,AV,False,False,False
0PTCfwsOPss_000045,playing trumpet,AV,True,True,False
0Q1uQL5SL7U_000495,male singing,A,True,False,False
0Q1uQL5SL7U_000495,"male speech, man speaking",AV,True,False,False
0QPuoCmYU60_000010,car engine idling,AV,True,True,False
0QSPtpp1HN8_000030,playing electronic organ,AV,False,False,False
0QSPtpp1HN8_000030,playing hammond organ,AV,False,False,False
0QabiRBcEKc_000050,"male speech, man speaking",A,False,False,False
0QabiRBcEKc_000050,sea waves,AV,False,False,False
0QabiRBcEKc_000050,wind noise,A,False,False,False
0R85JknaH-w_000090,"child speech, kid speaking",A,False,False,True
0R85JknaH-w_000090,"female speech, woman speaking",AV,False,False,True
0R85JknaH-w_000090,people belly laughing,AV,False,False,True
0R85JknaH-w_000090,sloshing water,AV,False,False,True
0R85JknaH-w_000090,splashing water,AV,False,False,True
0RHZd1P_H2s_000240,canary calling,A,False,False,False
0RHZd1P_H2s_000240,"bird chirping, tweeting",A,False,False,False
0RHZd1P_H2s_000240,cuckoo bird calling,AV,False,False,False
0RHZd1P_H2s_000240,people whispering,A,False,False,False
0RJa3t8qZS4_000030,playing synthesizer,A,True,False,False
0RJa3t8qZS4_000030,rapping,AV,True,False,False
0RKgmvzhBA4_000040,chicken clucking,AV,False,False,False
0RMYLychMXc_000000,car passing by,AV,True,False,False
0RMYLychMXc_000000,driving motorcycle,AV,True,False,False
0RMYLychMXc_000000,"male speech, man speaking",AV,True,False,False
0RZRFj7zDnQ_000030,playing cello,AV,False,False,False
0RZRFj7zDnQ_000030,playing double bass,AV,False,False,False
0Rjyih3W0Is_000000,playing flute,A,True,True,False
0Rjyih3W0Is_000000,playing harp,A,True,True,False
0SLv6CmZas8_000002,hair dryer drying,V,False,False,True
0SLv6CmZas8_000002,"male speech, man speaking",A,False,False,True
0SnjS2w_c80_000520,cupboard opening or closing,A,True,False,False
0SnjS2w_c80_000520,playing bass drum,A,True,False,False
0SnjS2w_c80_000520,playing didgeridoo,A,True,False,False
0SnjS2w_c80_000520,playing snare drum,A,True,False,False
0T39A4knSu4_000025,elephant trumpeting,A,False,False,True
0T39A4knSu4_000025,female singing,A,False,False,True
0T39A4knSu4_000025,"female speech, woman speaking",A,False,False,True
0T39A4knSu4_000057,elephant trumpeting,A,False,False,True
0T39A4knSu4_000057,"female speech, woman speaking",A,False,False,True
0T39A4knSu4_000057,people screaming,A,False,False,True
0T39A4knSu4_000057,playing drum kit,A,False,False,True
0T966F09Q_8_000000,playing clarinet,AV,False,False,False
0T966F09Q_8_000000,playing oboe,AV,False,False,False
0TSOlaZXXM8_000080,playing bass guitar,AV,False,False,False
0TSOlaZXXM8_000080,playing electric guitar,AV,False,False,False
0TV9zvfwFhs_000030,female singing,A,True,True,False
0TV9zvfwFhs_000030,male singing,A,True,True,False
0TV9zvfwFhs_000030,playing snare drum,A,True,True,False
0TV9zvfwFhs_000030,playing synthesizer,A,True,True,False
0TuhcsOwEEs_000064,"male speech, man speaking",A,False,False,False
0TuhcsOwEEs_000064,skiing,AV,False,False,False
